0,1,2,3,4,5,6
5.12,0.85,5.12,5.12,5.12,5.12,2021-04-07_16:26:53
5.12,0.98,5.12,5.12,5.12,5.12,2021-04-07_16:26:53
5.12,1.06,5.12,5.12,5.12,5.12,2021-04-07_16:26:54
5.12,1.13,5.12,5.12,5.12,5.12,2021-04-07_16:26:54
5.12,1.18,5.12,5.12,5.12,5.12,2021-04-07_16:26:54
5.12,1.28,5.12,5.12,5.12,5.12,2021-04-07_16:26:54
5.12,1.47,5.12,5.12,5.12,5.12,2021-04-07_16:26:54
5.12,1.66,5.12,5.12,5.12,5.12,2021-04-07_16:26:54
5.12,1.79,5.12,5.12,5.12,5.12,2021-04-07_16:26:54
5.12,1.94,5.12,5.12,5.12,5.12,2021-04-07_16:26:54
5.12,2.15,5.12,5.12,5.12,5.12,2021-04-07_16:26:54
5.12,2.29,5.12,5.12,5.12,5.12,2021-04-07_16:26:54
5.12,2.4,5.12,5.12,5.12,5.12,2021-04-07_16:26:54
5.12,2.63,5.12,5.12,5.12,5.12,2021-04-07_16:26:54
5.12,2.94,5.12,5.12,5.12,5.12,2021-04-07_16:26:54
5.12,3.1,5.12,5.12,5.12,5.12,2021-04-07_16:26:54
5.12,3.41,5.12,5.12,5.12,5.12,2021-04-07_16:26:55
5.12,3.65,5.12,5.12,5.12,5.12,2021-04-07_16:26:55
5.12,3.87,5.12,5.12,5.12,5.12,2021-04-07_16:26:55
5.12,4.19,5.12,5.12,5.12,5.12,2021-04-07_16:26:55
5.12,4.5,5.12,5.12,5.12,5.12,2021-04-07_16:26:55
5.12,4.93,5.12,5.12,5.12,5.12,2021-04-07_16:26:55
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:55
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:55
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:55
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:55
5.12,5.12,5.12,5.12,5.12,5.12,2021-04-07_16:26:55
